name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
yerevan,2020-01-31,10.4,2.0,6.6,10.4,2.0,5.1,-4.7,45.8,0.5,100,12.5,rain,0.0,0.3,55.4,35.8,126.5,1008.4,52.9,11.8,122.8,10.5,5,,2020-01-31T08:12:30,2020-01-31T18:18:34,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-01,6.6,-1.5,1.0,5.1,-3.1,-0.5,-0.7,89.0,3.0,100,8.33,"rain,snow",0.0,0.0,,11.5,123.9,1008.0,73.5,7.4,97.6,8.4,4,,2020-02-01T08:11:35,2020-02-01T18:19:47,0.24,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-02,3.8,-6.3,-1.9,3.8,-9.1,-2.4,-6.8,70.2,0.7,100,4.17,snow,4.2,2.5,,9.0,81.6,1020.5,16.9,11.8,134.7,11.6,5,,2020-02-02T08:10:39,2020-02-02T18:21:00,0.25,Snow,Clear conditions throughout the day with morning snow.,snow,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-03,5.9,-7.5,-0.7,5.9,-7.5,-1.0,-6.5,67.1,0.0,0,0.0,,0.0,3.4,7.6,6.0,326.8,1021.5,7.6,10.6,162.3,14.0,6,,2020-02-03T08:09:41,2020-02-03T18:22:13,0.31,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-04,4.4,-1.2,1.4,4.4,-1.2,1.1,-2.2,77.4,0.0,0,0.0,,0.0,1.3,72.0,10.4,11.9,1012.9,56.0,10.1,107.2,9.1,5,,2020-02-04T08:08:41,2020-02-04T18:23:26,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-05,6.1,-3.0,2.4,6.1,-3.0,1.9,-0.3,82.7,0.0,0,0.0,,0.0,0.0,7.6,9.2,14.0,1016.6,74.3,9.8,67.8,5.8,3,,2020-02-05T08:07:40,2020-02-05T18:24:39,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-06,14.5,1.1,7.5,14.5,-1.4,7.1,-0.9,60.2,0.0,0,0.0,,0.0,0.0,68.4,8.5,200.1,1017.4,44.7,12.3,162.3,14.0,6,,2020-02-06T08:06:37,2020-02-06T18:25:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-07,15.5,5.0,9.3,15.5,3.1,8.3,-1.6,49.1,0.3,100,4.17,rain,0.0,0.0,68.4,37.9,165.2,1007.5,66.4,13.1,156.0,13.5,6,,2020-02-07T08:05:32,2020-02-07T18:27:05,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-08,8.0,-3.1,3.4,6.4,-7.3,1.7,-0.8,75.8,0.5,100,8.33,"rain,snow",0.0,0.0,70.6,21.6,237.4,1002.3,67.2,11.2,113.5,9.8,4,,2020-02-08T08:04:26,2020-02-08T18:28:17,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-09,-1.4,-8.0,-4.2,-2.1,-10.2,-7.2,-12.2,58.1,3.877,100,4.17,snow,0.0,0.0,,15.5,269.5,1013.9,51.0,9.9,120.3,10.3,5,,2020-02-09T08:03:19,2020-02-09T18:29:30,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-10,-2.3,-10.2,-6.4,-2.5,-13.2,-8.3,-17.2,43.2,0.0,0,0.0,,5.3,3.0,,17.2,350.2,1021.1,16.2,13.2,59.0,5.0,2,,2020-02-10T08:02:10,2020-02-10T18:30:42,0.54,Clear,Clear conditions throughout the day.,snow,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-11,-0.5,-13.2,-6.5,-0.5,-13.2,-7.2,-16.2,48.5,0.0,0,0.0,,0.0,3.9,,8.4,35.6,1020.3,1.6,14.3,180.5,15.6,7,,2020-02-11T08:01:00,2020-02-11T18:31:55,0.57,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-12,0.5,-8.0,-3.1,0.5,-12.6,-4.8,-11.2,55.0,0.0,0,0.0,,0.0,1.4,79.2,15.1,66.7,1018.8,35.8,14.1,140.8,12.1,6,,2020-02-12T07:59:48,2020-02-12T18:33:07,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-13,0.9,-3.0,-1.0,0.9,-6.3,-2.1,-5.2,74.5,0.0,0,0.0,,0.0,0.0,,14.5,105.6,1021.3,63.0,10.1,67.4,6.0,3,,2020-02-13T07:58:35,2020-02-13T18:34:18,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-14,4.6,-9.4,-1.6,3.5,-16.7,-2.8,-7.8,67.9,1.0,100,4.17,snow,0.0,0.0,,18.0,345.9,1027.5,42.4,7.7,149.1,13.0,5,,2020-02-14T07:57:21,2020-02-14T18:35:30,0.68,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,rain,"37801099999,37717099999,37785099999,17100099999,37699099999,37788099999,remote,37871099999,17100199999,UDYZ,LTCT,37792099999,35394699999"
yerevan,2020-02-15,3.0,-7.0,-2.1,3.0,-10.6,-3.6,-11.4,50.2,0.0,0,0.0,,3.2,2.0,,13.3,32.4,1029.9,11.1,14.2,114.5,9.8,4,,2020-02-15T07:56:05,2020-02-15T18:36:41,0.71,Clear,Clear conditions throughout the day.,snow,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-16,5.0,-6.0,-0.7,5.0,-8.4,-1.6,-10.8,47.9,0.1,100,4.17,"rain,snow",0.0,3.1,,7.6,21.0,1027.5,15.2,14.4,156.5,13.6,6,,2020-02-16T07:54:49,2020-02-16T18:37:52,0.75,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-17,1.8,-0.5,0.5,1.8,-0.5,0.5,-3.0,78.0,1.0,100,4.17,"rain,snow",0.0,2.9,,4.5,60.6,1027.8,58.9,7.5,92.7,8.0,5,,2020-02-17T07:53:31,2020-02-17T18:39:03,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-18,4.0,-0.3,1.8,4.0,-0.3,1.8,-1.1,81.8,0.0,0,0.0,,0.0,2.7,,4.0,306.7,1030.9,87.1,4.3,183.6,15.8,7,,2020-02-18T07:52:12,2020-02-18T18:40:14,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-19,6.9,0.9,3.7,6.9,0.9,3.6,-0.9,73.0,0.0,0,0.0,,0.0,2.7,,6.4,246.6,1023.9,89.3,5.9,125.1,10.7,4,,2020-02-19T07:50:51,2020-02-19T18:41:24,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-20,4.2,2.2,3.4,4.2,1.0,3.2,1.3,86.2,0.6,100,16.67,rain,0.0,2.4,,8.1,134.9,1015.1,82.4,5.1,91.4,7.9,3,,2020-02-20T07:49:30,2020-02-20T18:42:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-21,8.0,2.0,4.4,8.0,2.0,4.4,1.4,81.4,0.0,0,0.0,,0.0,2.2,,4.3,123.8,1018.2,74.7,5.3,195.7,16.8,7,,2020-02-21T07:48:08,2020-02-21T18:43:43,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-22,9.0,1.0,5.1,9.0,1.0,5.0,1.5,78.9,0.0,0,0.0,,0.0,0.8,,6.5,159.1,1020.0,48.7,4.5,119.9,10.4,5,,2020-02-22T07:46:44,2020-02-22T18:44:53,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-23,12.0,2.0,6.3,12.0,2.0,6.2,1.9,75.9,0.569,100,4.17,rain,0.0,0.0,,7.4,26.9,1021.0,58.7,5.1,185.1,16.0,7,,2020-02-23T07:45:20,2020-02-23T18:46:02,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-24,11.5,-1.0,5.4,11.5,-1.0,5.1,-0.4,68.6,0.0,0,0.0,,0.0,0.0,,6.4,326.2,1016.9,10.9,7.2,190.0,16.3,7,,2020-02-24T07:43:55,2020-02-24T18:47:11,0.02,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-25,6.7,-0.5,4.4,6.5,-4.8,2.4,-2.7,61.6,0.2,100,8.33,rain,0.0,0.0,,34.1,221.1,1010.9,41.2,10.2,129.5,11.2,4,,2020-02-25T07:42:29,2020-02-25T18:48:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-26,7.9,-5.0,0.9,7.9,-8.5,-0.2,-10.7,45.2,0.0,0,0.0,,4.0,2.2,,10.2,327.8,1020.7,0.0,13.0,214.7,18.6,8,,2020-02-26T07:41:02,2020-02-26T18:49:27,0.09,Clear,Clear conditions throughout the day.,snow,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-27,10.9,-6.0,2.1,10.9,-6.0,1.8,-7.8,53.2,0.0,0,0.0,,0.0,1.0,,10.2,192.9,1024.2,4.6,11.9,216.1,18.6,8,,2020-02-27T07:39:34,2020-02-27T18:50:35,0.12,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-28,11.9,-2.5,4.1,11.9,-2.5,4.0,-4.5,57.0,0.0,0,0.0,,0.0,0.0,,8.0,64.2,1017.4,15.7,9.1,122.0,10.6,4,,2020-02-28T07:38:05,2020-02-28T18:51:42,0.16,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-02-29,13.5,1.5,7.1,13.5,1.5,7.0,-0.5,61.5,0.1,100,4.17,rain,0.0,0.0,,10.1,315.8,1012.2,46.7,9.4,106.6,9.2,5,,2020-02-29T07:36:36,2020-02-29T18:52:49,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-01,12.5,2.0,8.0,12.5,2.0,7.3,2.4,70.2,4.0,100,4.17,rain,0.0,0.0,,28.2,333.6,1010.8,48.9,10.2,134.3,11.6,5,,2020-03-01T07:35:06,2020-03-01T18:53:56,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-02,11.1,4.0,7.6,11.1,2.4,7.2,-0.1,59.0,2.6,100,20.83,rain,0.0,0.0,,17.5,51.9,1016.2,71.3,11.8,157.5,13.6,6,,2020-03-02T07:33:35,2020-03-02T18:55:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-03,14.5,2.0,8.4,14.5,2.0,8.2,-1.9,52.7,0.0,0,0.0,,0.0,0.9,,10.8,305.6,1021.8,15.3,12.3,226.5,19.5,8,,2020-03-03T07:32:03,2020-03-03T18:56:09,0.29,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-04,15.5,-0.5,7.2,15.5,-0.5,6.6,-4.7,47.6,0.0,0,0.0,,0.0,1.3,,14.2,53.8,1024.0,0.3,13.3,229.3,19.8,8,,2020-03-04T07:30:31,2020-03-04T18:57:15,0.32,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-05,16.2,-1.4,7.9,16.2,-1.4,7.6,-3.8,48.4,0.0,0,0.0,,0.0,1.1,,12.2,42.4,1020.9,5.9,9.7,212.2,18.3,7,,2020-03-05T07:28:59,2020-03-05T18:58:21,0.35,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-06,15.5,0.3,8.2,15.5,0.3,8.0,-2.1,51.9,0.0,0,0.0,,0.0,0.9,,11.2,56.0,1017.6,13.8,7.1,161.9,14.1,6,,2020-03-06T07:27:25,2020-03-06T18:59:26,0.39,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-07,15.7,2.5,9.4,15.7,1.6,9.1,-0.3,53.4,0.0,0,0.0,,0.0,0.6,,16.4,37.3,1018.7,18.2,6.5,162.6,14.1,6,,2020-03-07T07:25:51,2020-03-07T19:00:31,0.42,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-08,19.0,4.6,11.6,19.0,3.4,11.4,-0.2,46.8,0.0,0,0.0,,0.0,0.5,,11.2,12.0,1023.1,7.2,10.3,212.1,18.4,7,,2020-03-08T07:24:17,2020-03-08T19:01:36,0.45,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-09,19.9,3.0,11.5,19.9,3.0,11.1,-4.2,39.7,0.0,0,0.0,,0.0,0.4,,17.5,79.1,1023.1,1.1,10.9,239.2,20.7,8,,2020-03-09T07:22:42,2020-03-09T19:02:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-10,20.0,3.0,11.6,20.0,1.1,10.8,-8.2,26.8,0.0,0,0.0,,0.0,0.2,,18.4,64.2,1020.1,4.1,14.1,235.4,20.4,8,,2020-03-10T07:21:07,2020-03-10T19:03:45,0.52,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-11,21.0,2.1,12.1,21.0,2.1,12.1,-4.7,34.3,0.0,0,0.0,,0.0,0.1,48.2,22.7,236.2,1019.6,11.3,14.0,207.2,17.7,7,,2020-03-11T07:19:32,2020-03-11T19:04:49,0.55,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-12,21.0,5.2,13.0,21.0,5.2,13.0,1.3,50.0,0.0,0,0.0,,0.0,0.0,,12.2,77.2,1020.0,11.2,12.5,231.8,19.9,8,,2020-03-12T07:17:56,2020-03-12T19:05:53,0.59,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-13,19.9,9.5,14.3,19.9,8.5,14.3,1.1,42.2,0.4,100,4.17,rain,0.0,0.0,,9.6,93.2,1017.6,35.2,11.7,102.9,9.0,5,,2020-03-13T07:16:19,2020-03-13T19:06:57,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-14,14.8,10.0,11.8,14.8,9.7,11.8,7.3,75.4,5.1,100,12.5,rain,0.0,0.0,,28.7,130.0,1011.9,80.1,10.4,162.7,14.0,6,,2020-03-14T07:14:43,2020-03-14T19:08:00,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-15,18.0,8.7,12.2,18.0,8.7,12.2,7.6,76.9,0.8,100,4.17,rain,0.0,0.0,,4.8,174.6,1013.3,54.9,9.7,195.7,16.9,7,,2020-03-15T07:13:06,2020-03-15T19:09:04,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37801099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-16,14.8,6.5,10.3,14.8,6.5,10.2,5.6,73.4,0.8,100,4.17,rain,0.0,0.0,35.3,16.8,186.9,1013.1,57.2,11.5,151.8,13.1,6,,2020-03-16T07:11:29,2020-03-16T19:10:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-17,11.0,6.0,8.2,11.0,6.0,8.0,4.2,76.0,1.1,100,25.0,rain,0.0,0.0,,10.1,213.3,1015.6,92.6,10.2,170.2,14.6,6,,2020-03-17T07:09:51,2020-03-17T19:11:10,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-18,8.8,5.0,6.6,8.1,3.9,6.1,3.9,83.0,3.0,100,4.17,rain,0.0,0.0,,9.2,143.0,1011.9,93.9,8.5,76.4,6.6,3,,2020-03-18T07:08:14,2020-03-18T19:12:12,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-19,11.9,4.9,7.8,11.9,4.9,7.7,4.1,79.0,8.0,100,4.17,rain,0.0,0.0,,8.4,245.8,1011.9,74.1,9.2,211.6,18.4,7,,2020-03-19T07:06:36,2020-03-19T19:13:15,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37787099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-20,15.6,3.0,8.7,15.6,3.0,8.5,2.2,67.6,0.1,100,4.17,rain,0.0,0.0,,16.9,145.9,1012.0,40.2,10.2,176.7,15.3,6,,2020-03-20T07:04:59,2020-03-20T19:14:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-21,15.0,3.3,9.5,15.0,3.3,8.8,1.0,57.3,0.1,100,4.17,rain,0.0,0.0,,30.7,43.2,1012.8,38.5,12.9,170.0,14.6,5,,2020-03-21T07:03:21,2020-03-21T19:15:20,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-22,14.0,4.8,9.3,14.0,4.1,8.4,-0.1,55.0,0.0,0,0.0,,0.0,0.0,7.6,23.2,16.9,1014.8,40.0,13.8,241.2,20.8,8,,2020-03-22T07:01:43,2020-03-22T19:16:22,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-23,16.4,1.3,9.3,16.4,0.6,8.9,-2.5,47.1,0.0,0,0.0,,0.0,0.0,,13.0,61.8,1015.9,3.9,14.5,268.8,23.2,9,,2020-03-23T07:00:05,2020-03-23T19:17:24,0.96,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-24,18.0,5.5,12.5,18.0,3.9,12.2,-0.9,41.6,0.0,0,0.0,,0.0,0.0,,19.5,62.3,1014.7,31.3,14.3,225.8,19.5,8,,2020-03-24T06:58:27,2020-03-24T19:18:26,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-25,19.9,9.3,14.3,19.9,8.6,14.2,0.9,41.2,0.0,0,0.0,,0.0,0.0,58.5,32.6,39.3,1015.0,32.8,14.2,167.6,14.6,6,,2020-03-25T06:56:49,2020-03-25T19:19:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-26,18.4,10.6,14.0,18.4,10.6,14.0,-0.8,37.5,0.7,100,16.67,rain,0.0,0.0,35.3,23.2,82.0,1017.6,30.7,14.2,166.5,14.4,6,,2020-03-26T06:55:11,2020-03-26T19:20:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-27,17.9,8.0,13.1,17.9,7.2,13.1,-0.9,38.6,0.0,0,0.0,,0.0,0.0,,14.7,89.6,1018.0,15.2,14.5,194.4,16.6,8,,2020-03-27T06:53:33,2020-03-27T19:21:31,0.1,Clear,Clear conditions throughout the day.,clear-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-28,20.3,9.5,14.8,20.3,7.6,14.7,1.9,43.1,0.1,100,4.17,rain,0.0,0.0,,27.1,113.0,1011.6,29.3,14.2,165.8,14.2,7,,2020-03-28T06:51:56,2020-03-28T19:22:33,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-29,13.0,7.5,10.1,13.0,5.7,9.7,6.1,77.2,13.0,100,4.17,rain,0.0,0.0,,19.3,84.7,1005.6,80.0,9.8,159.2,13.8,6,,2020-03-29T06:50:18,2020-03-29T19:23:34,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-30,15.4,5.5,10.1,15.4,5.5,10.0,4.2,70.7,0.0,0,0.0,,0.0,0.0,,20.0,300.9,1003.5,55.3,12.8,165.2,14.3,5,,2020-03-30T06:48:41,2020-03-30T19:24:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-03-31,16.0,3.0,9.5,16.0,1.6,9.3,1.7,62.6,0.3,100,4.17,rain,0.0,0.0,,12.0,132.4,1011.6,36.2,14.2,234.1,20.3,7,,2020-03-31T06:47:04,2020-03-31T19:25:37,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-04-01,14.0,7.0,10.6,14.0,5.9,10.4,4.4,66.7,0.7,100,12.5,rain,0.0,0.0,,19.9,105.6,1011.2,59.4,12.2,134.8,11.4,6,,2020-04-01T06:45:27,2020-04-01T19:26:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-04-02,15.9,7.5,11.6,15.9,6.2,11.3,3.0,59.7,3.0,100,4.17,rain,0.0,0.0,42.5,21.7,225.1,1008.5,58.8,11.7,225.5,19.5,8,,2020-04-02T06:43:50,2020-04-02T19:27:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,37699099999,LTCT,37788099999,37792099999,35394699999"
yerevan,2020-04-03,17.0,2.5,10.2,17.0,2.5,10.2,2.9,63.5,3.0,100,4.17,rain,0.0,0.0,,20.0,49.0,1013.1,39.5,13.6,203.8,17.7,6,,2020-04-03T06:42:14,2020-04-03T19:28:41,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"37871099999,37717099999,37785099999,17100099999,17100199999,UDYZ,LTCT,37788099999,37792099999,35394699999"
